id,datetime,user_location,text,from,by,hashtags,mentions
1437832907486384146,2021-09-14 17:37:33,Coding World!,"RT @SajjadA12488597: Awards #RegtechTrophy 
@ume_kyd

 #Analytics #distributors #DataQuality #Data4Good #Luxembourg #NaturePhotography #Mac…",SajjadA12488597,CodingNinjaBOT,RegtechTrophy Analytics distributors DataQuality Data4Good Luxembourg NaturePhotography,SajjadA12488597 ume_kyd
1437832914268471300,2021-09-14 17:37:35,,"RT @bluejak3: Novus 2.2.6
https://t.co/2AHBn3AcBZ
#bigdata 
#DEVCommunity #teChnOlOgy #Programming #AI #iioT #100DaysOfCode #Linux #Python…",bluejak3,AzuerBot,bigdata DEVCommunity teChnOlOgy Programming AI iioT 100DaysOfCode Linux Python,bluejak3
1437832916453756935,2021-09-14 17:37:35,Coding World!,"RT @SajjadA12488597: Awards #RegtechTrophy 
@ume_kyd

 #Analytics #distributors #DataQuality #Data4Good #Luxembourg #NaturePhotography #Mac…",SajjadA12488597,CodingNinjaBOT,RegtechTrophy Analytics distributors DataQuality Data4Good Luxembourg NaturePhotography,SajjadA12488597 ume_kyd
1437832922535391233,2021-09-14 17:37:37,RTs and Likes ≠ Endorsement,RT @akbarth3great: #ai #datascience #datapreprocessing #blueprint #machinelearning Data Pre-processing for ML https://t.co/yKMc8ZOX2W,akbarth3great,agent_guzman,ai datascience datapreprocessing blueprint machinelearning,akbarth3great
1437832924963950600,2021-09-14 17:37:37,,RT @machine_ml: RT @J3nTyrell: RT @leads_connect: Scientists adopt deep learning for multi-object tracking #ArtificialIntelligence #AI #Dat…,machine_ml,BotRaj1,ArtificialIntelligence AI,machine_ml J3nTyrell leads_connect
1437832932081770500,2021-09-14 17:37:39,Ghaziabad,"RT @websketchtech: 35+ Free udemy courses 14/9 

https://t.co/ZQpzy4kbqS 

#100DaysOfCode #python #MachineLearning #DataScience #aws #azure…",websketchtech,AdvanceML,100DaysOfCode python MachineLearning DataScience aws azure,websketchtech
1437832938884898822,2021-09-14 17:37:40,🌎,"RT @har_maringan: #StudyDataScience
🎯#100DaysOfData
Day 4 ▶️ #100DaysOfCode 
ML Zoomcamp [Chapter-2] by @Al_Grigor from  @DataTalksClub
2.1…",har_maringan,BotAthena,StudyDataScience 100DaysOfData 100DaysOfCode,har_maringan Al_Grigor DataTalksClub
1437832989568901125,2021-09-14 17:37:53,Europe,"RT @chidambara09: #Banking #Bots Algorithmic #Financial SERVICES
 https://t.co/vo87zTinzB 

#SOciaLmediA
#100DaysOfCode #Bigdata #WomenWhoC…",chidambara09,CoderRetweet,Banking Bots Financial SOciaLmediA 100DaysOfCode Bigdata,chidambara09
1437832993935142920,2021-09-14 17:37:54,"Johannesburg, South Africa","RT @PHFreak01: If you are new to coding? Then start following this blog. 
https://t.co/TtRYMGmFzV
.
.
#BigData #Analytics #DataScience #Dee…",PHFreak01,godfrey_G_,BigData Analytics DataScience,PHFreak01
1437833001606463489,2021-09-14 17:37:55,"Johannesburg, South Africa","RT @chidambara09: What ,,, interest taught me about building #WEALTH? https://t.co/nqOcW7wyij
@enilev 
@BetaMoroney

#SOciaLmediA
#100DaysO…",chidambara09,godfrey_G_,WEALTH SOciaLmediA,chidambara09 enilev BetaMoroney
1437833003913424900,2021-09-14 17:37:56,Turkey,RT @mytrashcode: No. 1334 programming meme #programmingjoke #code #coding #javascript #python #datascience #programming #programmer #joke #…,mytrashcode,whopcod,programmingjoke code coding javascript python datascience programming programmer joke,mytrashcode
1437833004592898056,2021-09-14 17:37:56,"Johannesburg, South Africa","RT @quaesita: A free #AI course that puts the fun in fundamentals!

Sign up here: https://t.co/wWNzyJ2NvO - the first 90min arrives in a fe…",quaesita,godfrey_G_,AI,quaesita
1437833009764446217,2021-09-14 17:37:57,"Johannesburg, South Africa","RT @bluejak3: Warning Improvements by Xon 2.7.3
https://t.co/LStALloyqi
#bigdata 
#DEVCommunity #teChnOlOgy #Programming #AI #iioT #100Days…",bluejak3,godfrey_G_,bigdata DEVCommunity teChnOlOgy Programming AI iioT,bluejak3
1437833020086620163,2021-09-14 17:38:00,Raspberry Pi,"RT @bluejak3: Warning Improvements by Xon 2.7.3
https://t.co/LStALloyqi
#bigdata 
#DEVCommunity #teChnOlOgy #Programming #AI #iioT #100Days…",bluejak3,sandstormdev,bigdata DEVCommunity teChnOlOgy Programming AI iioT,bluejak3
1437833026319364106,2021-09-14 17:38:01,"London, England","RT @icymi_r: 📚 officeverse:  reporting from R with the packages {officer}, {officedown}, {flextable}, {rvg} and {mschart}.

👤 David Gohel @…",icymi_r,cortina_borja,,icymi_r
1437833031872614403,2021-09-14 17:38:03,"Johannesburg, South Africa","RT @ingliguori: #Infographic: Python libraries and Frameworks
Via @ingliguori
#python #Framework #AI #Numpy #TensorFlow #Keras #R #PyTorch…",ingliguori,godfrey_G_,Infographic python Framework AI Numpy TensorFlow Keras R PyTorch,ingliguori ingliguori
1437833039661391872,2021-09-14 17:38:04,"Johannesburg, South Africa","RT @Wajdialkayal1: Honing #Cybersecurity Strategy When Everyone’s A Target For #Ransomware
#appsec #datascience #javascript #DEVCommunity #…",Wajdialkayal1,godfrey_G_,Cybersecurity Ransomware appsec datascience javascript DEVCommunity,Wajdialkayal1
1437833041142026241,2021-09-14 17:38:05,"Johannesburg, South Africa","RT @Prashanth_NS: Installation of OKD Openshift 4.7 on VMware Bare Metal - User-Provisioned Infrastructure (UPI)

https://t.co/oNRDKuGHjl…",Prashanth_NS,godfrey_G_,,Prashanth_NS
1437833042354216963,2021-09-14 17:38:05,"Johannesburg, South Africa","RT @PinakiLaskar: statistics concepts that every #datascientist should know
#BigData #Analytics #DataScience #IoT #IIoT #RStats #JavaScript…",PinakiLaskar,godfrey_G_,datascientist BigData Analytics DataScience IoT IIoT RStats JavaScript,PinakiLaskar
1437833044019367941,2021-09-14 17:38:05,Flutterverse,"RT @chidambara09: #Banking #Bots Algorithmic #Financial SERVICES
 https://t.co/vo87zTinzB 

#SOciaLmediA
#100DaysOfCode #Bigdata #WomenWhoC…",chidambara09,flutterbyamey,Banking Bots Financial SOciaLmediA 100DaysOfCode Bigdata,chidambara09
1437833044052881413,2021-09-14 17:38:06,"Johannesburg, South Africa","RT @wmktech: Honing #Cybersecurity Strategy When Everyone’s A Target For #Ransomware
#appsec #datascience #javascript #DEVCommunity #100Day…",wmktech,godfrey_G_,Cybersecurity Ransomware appsec datascience javascript DEVCommunity,wmktech
1437833048494649346,2021-09-14 17:38:07,"Johannesburg, South Africa","RT @PinakiLaskar: Ensembling with Deep Generative Views.
#BigData #Analytics #DataScience #IoT #IIoT #RStats #JavaScript #ReactJS #CloudCom…",PinakiLaskar,godfrey_G_,BigData Analytics DataScience IoT IIoT RStats JavaScript ReactJS,PinakiLaskar
1437833051493605379,2021-09-14 17:38:07,Delhi,RT @SFDispatch: #SanFrancisco Dispatch is out! https://t.co/DFeUvyZUkg #tech #news shared via @hrkmr_tech #machinelearning #datascience,SFDispatch,education_24x7,SanFrancisco tech news machinelearning datascience,SFDispatch hrkmr_tech
1437833075858329608,2021-09-14 17:38:13,,"RT @bluejak3: Novus 2.2.6
https://t.co/2AHBn3AcBZ
#bigdata 
#DEVCommunity #teChnOlOgy #Programming #AI #iioT #100DaysOfCode #Linux #Python…",bluejak3,BotRaj1,bigdata DEVCommunity teChnOlOgy Programming AI iioT 100DaysOfCode Linux Python,bluejak3
1437833112445128711,2021-09-14 17:38:22,Earth,"RT @E_ssayPro: We ensure #A+ in your 🌏 🐓 
 #ESSAYS 
 #HW 
 #DataScience   
 #MATHS
 #ACCOUNTS
 #FINANCE
 #STATS
 #WRITING 
 #RESEARCH
 #NUR…",E_ssayPro,_100DaysOfCode,A ESSAYS HW DataScience MATHS ACCOUNTS FINANCE STATS WRITING RESEARCH,E_ssayPro
1437833117058969603,2021-09-14 17:38:23,Earth ,"RT @E_ssayPro: We ensure #A+ in your 🌏 🐓 
 #ESSAYS 
 #HW 
 #DataScience   
 #MATHS
 #ACCOUNTS
 #FINANCE
 #STATS
 #WRITING 
 #RESEARCH
 #NUR…",E_ssayPro,100DaysOf2020,A ESSAYS HW DataScience MATHS ACCOUNTS FINANCE STATS WRITING RESEARCH,E_ssayPro
1437833118052925445,2021-09-14 17:38:23,Europe,"RT @wmktech: How To Make An E-Commerce Website With Html Css And Js
#AppSec #cybersecurity  #datascience #javascript #DEVCommunity #100Days…",wmktech,CoderRetweet,AppSec cybersecurity datascience javascript DEVCommunity,wmktech
1437833163473096705,2021-09-14 17:38:34,,"RT @wmktech: How To Make An E-Commerce Website With Html Css And Js
#AppSec #cybersecurity  #datascience #javascript #DEVCommunity #100Days…",wmktech,AzuerBot,AppSec cybersecurity datascience javascript DEVCommunity,wmktech
1437833164907495432,2021-09-14 17:38:34,,"RT @E_ssayPro: We ensure #A+ in your 🌏 🐓 
 #ESSAYS 
 #HW 
 #DataScience   
 #MATHS
 #ACCOUNTS
 #FINANCE
 #STATS
 #WRITING 
 #RESEARCH
 #NUR…",E_ssayPro,AzuerBot,A ESSAYS HW DataScience MATHS ACCOUNTS FINANCE STATS WRITING RESEARCH,E_ssayPro
1437833169097539586,2021-09-14 17:38:35,"Johannesburg, South Africa","RT @IainLJBrown: Why this law firm only works on artificial intelligence - Fortune

Read more here: https://t.co/TcyuALksJ3

#ArtificialInt…",IainLJBrown,godfrey_G_,,IainLJBrown
1437833184402571267,2021-09-14 17:38:39,"Johannesburg, South Africa","RT @Ngorovitch: How can machine learning detect fake news? This is a general overview of the process.

https://t.co/dp2MIZOx3k

--
#Artific…",Ngorovitch,godfrey_G_,,Ngorovitch
1437833191335862279,2021-09-14 17:38:41,Ghaziabad,"RT @marcusborba: Artificial Intelligence (AI) in Cybersecurity 2021

https://t.co/MAMpEeAL5I @Datamation

#Cybersecurity #AI #DeepLearning…",marcusborba,AdvanceML,Cybersecurity AI DeepLearning,marcusborba Datamation
1437833194984837128,2021-09-14 17:38:41,Ghaziabad,"RT @wmktech: Iot #Security Solutions: Security Issues With Connected Devices
#MachineLearning  
#ArtificialIntelligence  
#DigitalMarketing…",wmktech,AdvanceML,Security MachineLearning ArtificialIntelligence DigitalMarketing,wmktech
1437833197438525445,2021-09-14 17:38:42,,"RT @IainLJBrown: Why this law firm only works on artificial intelligence - Fortune

Read more here: https://t.co/TcyuALksJ3

#ArtificialInt…",IainLJBrown,Hugone21,,IainLJBrown
1437833200923938817,2021-09-14 17:38:43,"New Delhi, India","RT @ThedomainHuB: Trade Smarter &amp; Profit More 

with PREDICTIVE #AI forecasts for your #trading

Learn, Explore, Apply. Be Smarter investor…",ThedomainHuB,ThedomainHuB,AI trading,ThedomainHuB
1437833206619856901,2021-09-14 17:38:44,Brazil,RT @KirkDBorne: Using Hybrid Physics-Informed #NeuralNetworks for #DigitalTwins in Prognosis &amp; Health Management: https://t.co/Z1zCw29Khe…,KirkDBorne,pricardoxavier,NeuralNetworks DigitalTwins,KirkDBorne
1437833234579136518,2021-09-14 17:38:51,Earth,"RT @ThedomainHuB: Trade Smarter &amp; Profit More 

with PREDICTIVE #AI forecasts for your #trading

Learn, Explore, Apply. Be Smarter investor…",ThedomainHuB,SATYAJIT1910,AI trading,ThedomainHuB
1437833241973694470,2021-09-14 17:38:53,,"RT @PinakiLaskar: The 5 Key Aspects of #DataScience
#programming #DataScientists #Analytics #BigData #Rstats #AI #Reactjs #Python #Tech #II…",PinakiLaskar,rosiaXbot,DataScience programming DataScientists Analytics BigData Rstats AI Reactjs Python Tech,PinakiLaskar
1437833244888731653,2021-09-14 17:38:53,Europe,RT @gp_pulipaka: A Guide to Biologists for #MachineLearning. #BigData #Analytics #DataScience #AI  #IoT #IIoT #PyTorch #Python #RStats #Ten…,gp_pulipaka,CoderRetweet,MachineLearning BigData Analytics DataScience AI IoT IIoT PyTorch Python RStats,gp_pulipaka
1437833246591520768,2021-09-14 17:38:54,Los Angeles,RT @machine_ml: RT @J3nTyrell: RT @leads_connect: Scientists adopt deep learning for multi-object tracking #ArtificialIntelligence #AI #Dat…,machine_ml,TechieTalkiez,ArtificialIntelligence AI,machine_ml J3nTyrell leads_connect
1437833273795923969,2021-09-14 17:39:00,"Austin, TX","RT @TurboHire: Such an apt example! 😂

#MachineLearning #DataScience #5G #100DaysOfCode #Python #Cybersecurity #BigData #AI #IoT #DeepLearn…",TurboHire,AmyOh89,MachineLearning DataScience 5G 100DaysOfCode Python Cybersecurity BigData AI IoT,TurboHire
1437833285007253514,2021-09-14 17:39:03,,"RT @KevinClarity: 5 Benefits of Artificial Intelligence in Project Management

#Machinelearning #100DaysOfCode #Bigdata #100DaysOfMLCode #P…",KevinClarity,fluttbot,Machinelearning 100DaysOfCode Bigdata 100DaysOfMLCode,KevinClarity
1437833287859326986,2021-09-14 17:39:04,Switzerland,"RT @TurboHire: Such an apt example! 😂

#MachineLearning #DataScience #5G #100DaysOfCode #Python #Cybersecurity #BigData #AI #IoT #DeepLearn…",TurboHire,TheCuriousLuke,MachineLearning DataScience 5G 100DaysOfCode Python Cybersecurity BigData AI IoT,TurboHire
1437833339725959170,2021-09-14 17:39:16,"Johannesburg, South Africa","RT @chidambara09: #Copshop’ 
Review https://t.co/6snLujcQ3C 

#SOciaLmediA
#100DaysOfCode #Bigdata #WomenWhoCode #Python #flutter #cybersec…",chidambara09,godfrey_G_,Copshop SOciaLmediA 100DaysOfCode Bigdata WomenWhoCode Python flutter,chidambara09
1437833345778417665,2021-09-14 17:39:17,"Johannesburg, South Africa","RT @promotion_ja: #Discounts | 19 Best #ArtificialIntelligence Courses To Standout in The Future

https://t.co/BSX28PGvjU

#AI #DataScienti…",promotion_ja,godfrey_G_,Discounts ArtificialIntelligence AI,promotion_ja
1437833345816223749,2021-09-14 17:39:17,"Manchester, England","RT @machinelearnTec: 'National Artificial Intelligence Advisory Committee' to guide Biden on tech affecting society - Washington Times

 ht…",machinelearnTec,KristiAlvarad0,,machinelearnTec
1437833369925136389,2021-09-14 17:39:23,,"RT @programarivm: Day 2⃣7⃣ of #100DaysOfCode
Contributing to Chesslab is a simple three step process that starts with a bunch of issues to…",programarivm,datasciencebot_,100DaysOfCode,programarivm
1437833379253297160,2021-09-14 17:39:25,Flutterverse,"RT @KevinClarity: Managing Machine Learning Projects - Data Science Process Alliance

#Machinelearning #100DaysOfCode #Bigdata #100DaysOfML…",KevinClarity,flutterbyamey,Machinelearning 100DaysOfCode Bigdata,KevinClarity
1437833380406648845,2021-09-14 17:39:26,,"RT @KevinClarity: Managing Machine Learning Projects - Data Science Process Alliance

#Machinelearning #100DaysOfCode #Bigdata #100DaysOfML…",KevinClarity,fluttbot,Machinelearning 100DaysOfCode Bigdata,KevinClarity
1437833417262080004,2021-09-14 17:39:34,,"RT @sallyeaves: New #podcast live!
Democratise #tech #learning opportunities!
Join us! #ZDay2021 
https://t.co/AQLLElmQaG
24Hr #student mee…",sallyeaves,bot_innovation,podcast tech learning ZDay2021 student,sallyeaves
1437833418973270019,2021-09-14 17:39:35,United Kingdom,"RT @sallyeaves: New #podcast live!
Democratise #tech #learning opportunities!
Join us! #ZDay2021 
https://t.co/AQLLElmQaG
24Hr #student mee…",sallyeaves,robmay70,podcast tech learning ZDay2021 student,sallyeaves
1437833431719849988,2021-09-14 17:39:38,Global,"RT @lucas_gool: This is B I G 🥳 first OPTIONS DEX in crypto
#Chaingefinance

#Fintech #Data #Datascience #Analytics #fintechlife #Banking #…",lucas_gool,magnifintech,Chaingefinance Fintech Data Datascience Analytics fintechlife Banking,lucas_gool
1437833451135250433,2021-09-14 17:39:43,Global,"RT @NikseamC: Business Solution  @NikseamC
#FrontEndDeveloper #DEVCommunity
#cybersecurity #ArtificialIntelligence #AI #DataScience #Machin…",NikseamC,textsla,FrontEndDeveloper DEVCommunity cybersecurity ArtificialIntelligence AI DataScience,NikseamC NikseamC
1437833453861539846,2021-09-14 17:39:43,Ghaziabad,"RT @KressHeiko: How To Learn #MachineLearning: Complete Guide From Years Of Personal Experience
#Github 
#CodeNewbie
#ArtificialIntelligenc…",KressHeiko,AdvanceML,MachineLearning Github CodeNewbie,KressHeiko
1437833490142216202,2021-09-14 17:39:52,Global,"RT @BotPoetsSociety: Take a break and listen to this #poem created with Machine Learning.
#takeabreak #machinelearning #datascience #AI #Ar…",BotPoetsSociety,textsla,poem takeabreak machinelearning datascience AI,BotPoetsSociety
1437833492964933634,2021-09-14 17:39:53,Bangalore,"RT @PrUkkera: Feel World in 360 degree

#DataAnalytics #MachineLearning #BigData #DataScience #PyTorch #Python #TensorFlow #JavaScript #Rea…",PrUkkera,xbmsamo,DataAnalytics MachineLearning BigData DataScience PyTorch Python TensorFlow JavaScript,PrUkkera
1437833500082716676,2021-09-14 17:39:54,Europe,"RT @alkayal_wajdi: How To Make An E-Commerce Website With Html Css And Js
#AppSec #cybersecurity  #datascience #javascript #DEVCommunity #1…",alkayal_wajdi,CoderRetweet,AppSec cybersecurity datascience javascript DEVCommunity,alkayal_wajdi
1437833510023307265,2021-09-14 17:39:57,,"RT @KevinClarity: “Trading in FOREX using Market Structure &amp; Machine Learning” by Rodrigo Pedrazas
https://t.co/TbDYSJa2Yj

#Machinelearnin…",KevinClarity,fluttbot,,KevinClarity
1437833514653736966,2021-09-14 17:39:58,,"RT @PrUkkera: Feel World in 360 degree

#DataAnalytics #MachineLearning #BigData #DataScience #PyTorch #Python #TensorFlow #JavaScript #Rea…",PrUkkera,opensource_orgs,DataAnalytics MachineLearning BigData DataScience PyTorch Python TensorFlow JavaScript,PrUkkera
1437833526070611969,2021-09-14 17:40:00,,"RT @DataSciJedi: Join us at our @AmstatNews Student Forum! 
🗓: Sept 23, 2021
⏰: 4pm Eastern

Students: we want to hear your thoughts &amp; conc…",DataSciJedi,KimFlaggSellers,,DataSciJedi AmstatNews
1437833528864124929,2021-09-14 17:40:01,,"RT @programarivm: Day 2⃣7⃣ of #100DaysOfCode
Contributing to Chesslab is a simple three step process that starts with a bunch of issues to…",programarivm,BotRaj1,100DaysOfCode,programarivm
1437833529157636097,2021-09-14 17:40:01,Global,"RT @bigdataconf: Automation won't resolve the data center staffing crisis, at least not yet https://t.co/b2Q4VaLJnw #Robotic #DataScience #…",bigdataconf,textsla,Robotic DataScience,bigdataconf
1437833533716897798,2021-09-14 17:40:02,,"RT @bigdataconf: Automation won't resolve the data center staffing crisis, at least not yet https://t.co/b2Q4VaLJnw #Robotic #DataScience #…",bigdataconf,py_data_sci,Robotic DataScience,bigdataconf
1437833582849011713,2021-09-14 17:40:14,,"RT @alkayal_wajdi: How To Make An E-Commerce Website With Html Css And Js
#AppSec #cybersecurity  #datascience #javascript #DEVCommunity #1…",alkayal_wajdi,AzuerBot,AppSec cybersecurity datascience javascript DEVCommunity,alkayal_wajdi
